Salesforce Table,Salesforce Column,Fivetran Table,Fivetran Column,Column Similarity
entitydefinition,isreplicateable,entity_definition,is_replicateable,1.0
entitydefinition,isretrieveable,entity_definition,is_retrieveable,1.0
entitydefinition,issearchable,entity_definition,is_searchable,1.0
entitydefinition,issearchlayoutable,entity_definition,is_search_layoutable,1.0
entitydefinition,issubtype,entity_definition,is_subtype,1.0
entitydefinition,istriggerable,entity_definition,is_triggerable,1.0
entitydefinition,isworkflowenabled,entity_definition,is_workflow_enabled,1.0
entitydefinition,keyprefix,entity_definition,key_prefix,1.0
entitydefinition,label,entity_definition,label,1.0
entitydefinition,lastmodifiedbyid,entity_definition,last_modified_by_id,1.0
entitydefinition,lastmodifieddate,entity_definition,last_modified_date,1.0
entitydefinition,masterlabel,entity_definition,master_label,1.0
entitydefinition,namespaceprefix,entity_definition,namespace_prefix,1.0
entitydefinition,newurl,entity_definition,new_url,1.0
entitydefinition,plurallabel,entity_definition,plural_label,1.0
entitydefinition,publisherid,entity_definition,publisher_id,1.0
entitydefinition,qualifiedapiname,entity_definition,qualified_api_name,1.0
entitydefinition,runninguserentityaccessid,entity_definition,running_user_entity_access_id,1.0
fielddefinition,businessownerid,field_definition,business_owner_id,1.0
fielddefinition,businessstatus,field_definition,business_status,1.0
fielddefinition,compliancegroup,field_definition,compliance_group,1.0
fielddefinition,controllingfielddefinitionid,field_definition,controlling_field_definition_id,1.0
fielddefinition,datatype,field_definition,data_type,1.0
fielddefinition,description,field_definition,description,1.0
fielddefinition,developername,field_definition,developer_name,1.0
fielddefinition,durableid,field_definition,durable_id,1.0
fielddefinition,entitydefinitionid,field_definition,entity_definition_id,1.0
fielddefinition,extratypeinfo,field_definition,extra_type_info,1.0
fielddefinition,id,field_definition,id,1.0
fielddefinition,isaipredictionfield,field_definition,is_ai_prediction_field,1.0
fielddefinition,isapifilterable,field_definition,is_api_filterable,1.0
fielddefinition,isapigroupable,field_definition,is_api_groupable,1.0
fielddefinition,isapisortable,field_definition,is_api_sortable,1.0
fielddefinition,iscalculated,field_definition,is_calculated,1.0
fielddefinition,iscompactlayoutable,field_definition,is_compact_layoutable,1.0
fielddefinition,iscompound,field_definition,is_compound,1.0
fielddefinition,isfieldhistorytracked,field_definition,is_field_history_tracked,1.0
fielddefinition,ishighscalenumber,field_definition,is_high_scale_number,1.0
fielddefinition,ishtmlformatted,field_definition,is_html_formatted,1.0
fielddefinition,isindexed,field_definition,is_indexed,1.0
fielddefinition,islistfilterable,field_definition,is_list_filterable,1.0
fielddefinition,islistsortable,field_definition,is_list_sortable,1.0
fielddefinition,islistvisible,field_definition,is_list_visible,1.0
fielddefinition,isnamefield,field_definition,is_name_field,1.0
fielddefinition,isnillable,field_definition,is_nillable,1.0
fielddefinition,ispolymorphicforeignkey,field_definition,is_polymorphic_foreign_key,1.0
fielddefinition,issearchprefilterable,field_definition,is_search_prefilterable,1.0
fielddefinition,isworkflowfilterable,field_definition,is_workflow_filterable,1.0
fielddefinition,label,field_definition,label,1.0
fielddefinition,lastmodifiedbyid,field_definition,last_modified_by_id,1.0
fielddefinition,lastmodifieddate,field_definition,last_modified_date,1.0
fielddefinition,length,field_definition,length,1.0
fielddefinition,masterlabel,field_definition,master_label,1.0
fielddefinition,namespaceprefix,field_definition,namespace_prefix,1.0
fielddefinition,precision,field_definition,precision,1.0
fielddefinition,publisherid,field_definition,publisher_id,1.0
fielddefinition,qualifiedapiname,field_definition,qualified_api_name,1.0
fielddefinition,referencetargetfield,field_definition,reference_target_field,1.0
fielddefinition,relationshipname,field_definition,relationship_name,1.0
fielddefinition,runninguserfieldaccessid,field_definition,running_user_field_access_id,1.0
fielddefinition,scale,field_definition,scale,1.0
fielddefinition,securityclassification,field_definition,security_classification,1.0
fielddefinition,servicedatatypeid,field_definition,service_data_type_id,1.0
fielddefinition,valuetypeid,field_definition,value_type_id,1.0
incp__incident_lv_fields__c,createdbyid,incp_incident_lv_fields_c,created_by_id,1.0
incp__incident_lv_fields__c,createddate,incp_incident_lv_fields_c,created_date,1.0
incp__incident_lv_fields__c,id,incp_incident_lv_fields_c,id,1.0
incp__incident_lv_fields__c,incp__fieldname__c,incp_incident_lv_fields_c,incp_field_name_c,1.0
incp__incident_lv_fields__c,incp__fieldtype__c,incp_incident_lv_fields_c,incp_field_type_c,1.0
incp__incident_lv_fields__c,incp__idrelatedfield__c,incp_incident_lv_fields_c,incp_id_related_field_c,1.0
incp__incident_lv_fields__c,incp__label__c,incp_incident_lv_fields_c,incp_label_c,1.0
incp__incident_lv_fields__c,incp__relatedfieldname__c,incp_incident_lv_fields_c,incp_related_field_name_c,1.0
incp__incident_lv_fields__c,incp__relatedfieldpath__c,incp_incident_lv_fields_c,incp_related_field_path_c,1.0
incp__incident_lv_fields__c,incp__show_related_field__c,incp_incident_lv_fields_c,incp_show_related_field_c,1.0
incp__incident_lv_fields__c,incp__visible__c,incp_incident_lv_fields_c,incp_visible_c,1.0
incp__incident_lv_fields__c,isdeleted,incp_incident_lv_fields_c,is_deleted,1.0
incp__incident_lv_fields__c,lastmodifiedbyid,incp_incident_lv_fields_c,last_modified_by_id,1.0
incp__incident_lv_fields__c,lastmodifieddate,incp_incident_lv_fields_c,last_modified_date,1.0
incp__incident_lv_fields__c,name,incp_incident_lv_fields_c,name,1.0
incp__incident_lv_fields__c,setupownerid,incp_incident_lv_fields_c,setup_owner_id,1.0
incp__incident_lv_fields__c,systemmodstamp,incp_incident_lv_fields_c,system_modstamp,1.0
incp__timezoneselection__c,createdbyid,incp_time_zone_selection_c,created_by_id,1.0
incp__timezoneselection__c,createddate,incp_time_zone_selection_c,created_date,1.0
incp__timezoneselection__c,id,incp_time_zone_selection_c,id,1.0
incp__timezoneselection__c,incp__objectname__c,incp_time_zone_selection_c,incp_object_name_c,1.0
incp__timezoneselection__c,incp__selection__c,incp_time_zone_selection_c,incp_selection_c,1.0
incp__timezoneselection__c,isdeleted,incp_time_zone_selection_c,is_deleted,1.0
incp__timezoneselection__c,lastmodifiedbyid,incp_time_zone_selection_c,last_modified_by_id,1.0
incp__timezoneselection__c,lastmodifieddate,incp_time_zone_selection_c,last_modified_date,1.0
incp__timezoneselection__c,name,incp_time_zone_selection_c,name,1.0
incp__timezoneselection__c,setupownerid,incp_time_zone_selection_c,setup_owner_id,1.0
incp__timezoneselection__c,systemmodstamp,incp_time_zone_selection_c,system_modstamp,1.0
lcom_account__c,count_of_organizations_with_platform_id__c,lcom_account_c,count_of_organizations_with_platform_id_c,1.0
lcom_account__c,createdbyid,lcom_account_c,created_by_id,1.0
lcom_account__c,createddate,lcom_account_c,created_date,1.0
lcom_account__c,id,lcom_account_c,id,1.0
lcom_account__c,isdeleted,lcom_account_c,is_deleted,1.0
lcom_account__c,islinked__c,lcom_account_c,is_linked_c,1.0
lcom_account__c,issynced__c,lcom_account_c,is_synced_c,1.0
lcom_account__c,lastactivitydate,lcom_account_c,last_activity_date,1.0
lcom_account__c,lastmodifiedbyid,lcom_account_c,last_modified_by_id,1.0
lcom_account__c,lastmodifieddate,lcom_account_c,last_modified_date,1.0
lcom_account__c,lastreferenceddate,lcom_account_c,last_referenced_date,1.0
lcom_account__c,lastvieweddate,lcom_account_c,last_viewed_date,1.0
lcom_account__c,lcom_account_id_18__c,lcom_account_c,lcom_account_id_18_c,1.0
lcom_account__c,lcom_account_state__c,lcom_account_c,lcom_account_state_c,1.0
lcom_account__c,lcom_django_id__c,lcom_account_c,lcom_django_id_c,1.0
lcom_account__c,lcom_platform_account_id__c,lcom_account_c,lcom_platform_account_id_c,1.0
lcom_account__c,name,lcom_account_c,name,1.0
lcom_account__c,salesforce_account__c,lcom_account_c,salesforce_account_c,1.0
lcom_account__c,salesforce_account_id_18__c,lcom_account_c,salesforce_account_id_18_c,1.0
lcom_account__c,systemmodstamp,lcom_account_c,system_modstamp,1.0
lcom_license__c,createdbyid,lcom_license_c,created_by_id,1.0
lcom_license__c,createddate,lcom_license_c,created_date,1.0
lcom_license__c,enforce_date_restrictions__c,lcom_license_c,enforce_date_restrictions_c,1.0
lcom_license__c,id,lcom_license_c,id,1.0
lcom_license__c,isactive__c,lcom_license_c,is_active_c,1.0
lcom_license__c,isdeleted,lcom_license_c,is_deleted,1.0
lcom_license__c,isdisabled__c,lcom_license_c,is_disabled_c,1.0
lcom_license__c,islinked__c,lcom_license_c,is_linked_c,1.0
lcom_license__c,issynced__c,lcom_license_c,is_synced_c,1.0
lcom_license__c,isvalid__c,lcom_license_c,is_valid_c,1.0
lcom_license__c,lastactivitydate,lcom_license_c,last_activity_date,1.0
lcom_license__c,lastmodifiedbyid,lcom_license_c,last_modified_by_id,1.0
lcom_license__c,lastmodifieddate,lcom_license_c,last_modified_date,1.0
lcom_license__c,lastreferenceddate,lcom_license_c,last_referenced_date,1.0
lcom_license__c,lastvieweddate,lcom_license_c,last_viewed_date,1.0
lcom_license__c,lcom_django_id__c,lcom_license_c,lcom_django_id_c,1.0
lcom_license__c,lcom_license_end_date__c,lcom_license_c,lcom_license_end_date_c,1.0
lcom_license__c,lcom_license_quantity__c,lcom_license_c,lcom_license_quantity_c,1.0
lcom_license__c,lcom_license_site_count__c,lcom_license_c,lcom_license_site_count_c,1.0
lcom_license__c,lcom_license_start_date__c,lcom_license_c,lcom_license_start_date_c,1.0
lcom_license__c,lcom_order__c,lcom_license_c,lcom_order_c,1.0
lcom_license__c,lcom_organization__c,lcom_license_c,lcom_organization_c,1.0
lcom_license__c,lcom_platform_license_id__c,lcom_license_c,lcom_platform_license_id_c,1.0
lcom_license__c,lcom_suite__c,lcom_license_c,lcom_suite_c,1.0
lcom_license__c,lcom_suite_name__c,lcom_license_c,lcom_suite_name_c,1.0
lcom_license__c,name,lcom_license_c,name,1.0
lcom_license__c,quote__c,lcom_license_c,quote_c,1.0
lcom_license__c,ready_to_sync__c,lcom_license_c,ready_to_sync_c,1.0
lcom_license__c,systemmodstamp,lcom_license_c,system_modstamp,1.0
lcom_license_site__c,account__c,lcom_license_site_c,account_c,1.0
lcom_license_site__c,createdbyid,lcom_license_site_c,created_by_id,1.0
lcom_license_site__c,createddate,lcom_license_site_c,created_date,1.0
lcom_license_site__c,id,lcom_license_site_c,id,1.0
lcom_license_site__c,isdeleted,lcom_license_site_c,is_deleted,1.0
lcom_license_site__c,isdisabled__c,lcom_license_site_c,is_disabled_c,1.0
lcom_license_site__c,islinked__c,lcom_license_site_c,is_linked_c,1.0
lcom_license_site__c,issynced__c,lcom_license_site_c,is_synced_c,1.0
lcom_license_site__c,lastactivitydate,lcom_license_site_c,last_activity_date,1.0
lcom_license_site__c,lastmodifiedbyid,lcom_license_site_c,last_modified_by_id,1.0
lcom_license_site__c,lastmodifieddate,lcom_license_site_c,last_modified_date,1.0
lcom_license_site__c,lcom_django_id__c,lcom_license_site_c,lcom_django_id_c,1.0
lcom_license_site__c,lcom_license__c,lcom_license_site_c,lcom_license_c,1.0
lcom_license_site__c,lcom_license_name_created__c,lcom_license_site_c,lcom_license_name_created_c,1.0
lcom_license_site__c,lcom_order__c,lcom_license_site_c,lcom_order_c,1.0
lcom_license_site__c,lcom_organization__c,lcom_license_site_c,lcom_organization_c,1.0
lcom_license_site__c,lcom_organization_django_id__c,lcom_license_site_c,lcom_organization_django_id_c,1.0
lcom_license_site__c,lcom_organization_islinked__c,lcom_license_site_c,lcom_organization_is_linked_c,1.0
lcom_license_site__c,lcom_organization_name__c,lcom_license_site_c,lcom_organization_name_c,1.0
lcom_license_site__c,lcom_organization_parent__c,lcom_license_site_c,lcom_organization_parent_c,1.0
lcom_license_site__c,lcom_organization_parent_islinked__c,lcom_license_site_c,lcom_organization_parent_is_linked_c,1.0
lcom_license_site__c,lcom_platform_license_site_id__c,lcom_license_site_c,lcom_platform_license_site_id_c,1.0
lcom_license_site__c,lcom_suite__c,lcom_license_site_c,lcom_suite_c,1.0
lcom_license_site__c,name,lcom_license_site_c,name,1.0
lcom_license_site__c,quote_line__c,lcom_license_site_c,quote_line_c,1.0
lcom_license_site__c,systemmodstamp,lcom_license_site_c,system_modstamp,1.0
lcom_member__c,createdbyid,lcom_member_c,created_by_id,1.0
lcom_member__c,createddate,lcom_member_c,created_date,1.0
lcom_member__c,id,lcom_member_c,id,1.0
lcom_member__c,isdeleted,lcom_member_c,is_deleted,1.0
lcom_member__c,islinked__c,lcom_member_c,is_linked_c,1.0
lcom_member__c,issynced__c,lcom_member_c,is_synced_c,1.0
lcom_member__c,lastmodifiedbyid,lcom_member_c,last_modified_by_id,1.0
lcom_member__c,lastmodifieddate,lcom_member_c,last_modified_date,1.0
lcom_member__c,lcom_django_id__c,lcom_member_c,lcom_django_id_c,1.0
lcom_member__c,lcom_member_email__c,lcom_member_c,lcom_member_email_c,1.0
lcom_member__c,lcom_member_roles__c,lcom_member_c,lcom_member_roles_c,1.0
lcom_member__c,lcom_member_unique_identifier__c,lcom_member_c,lcom_member_unique_identifier_c,1.0
lcom_member__c,lcom_organization__c,lcom_member_c,lcom_organization_c,1.0
lcom_member__c,lcom_platform_member_id__c,lcom_member_c,lcom_platform_member_id_c,1.0
lcom_member__c,lcom_platform_organization_id__c,lcom_member_c,lcom_platform_organization_id_c,1.0
lcom_member__c,name,lcom_member_c,name,1.0
lcom_member__c,platform_username__c,lcom_member_c,platform_username_c,1.0
lcom_member__c,salesforce_contact__c,lcom_member_c,salesforce_contact_c,1.0
lcom_member__c,send_login_link__c,lcom_member_c,send_login_link_c,1.0
lcom_member__c,systemmodstamp,lcom_member_c,system_modstamp,1.0
lcom_order__c,createdbyid,lcom_order_c,created_by_id,1.0
lcom_order__c,createddate,lcom_order_c,created_date,1.0
lcom_order__c,id,lcom_order_c,id,1.0
lcom_order__c,isdeleted,lcom_order_c,is_deleted,1.0
lcom_order__c,lastactivitydate,lcom_order_c,last_activity_date,1.0
lcom_order__c,lastmodifiedbyid,lcom_order_c,last_modified_by_id,1.0
lcom_order__c,lastmodifieddate,lcom_order_c,last_modified_date,1.0
lcom_order__c,lastreferenceddate,lcom_order_c,last_referenced_date,1.0
lcom_order__c,lastvieweddate,lcom_order_c,last_viewed_date,1.0
lcom_order__c,lcom_account__c,lcom_order_c,lcom_account_c,1.0
lcom_order__c,lcom_django_id__c,lcom_order_c,lcom_django_id_c,1.0
lcom_order__c,lcom_license_count__c,lcom_order_c,lcom_license_count_c,1.0
lcom_order__c,lcom_licenses_ready_to_sync_count__c,lcom_order_c,lcom_licenses_ready_to_sync_count_c,1.0
lcom_order__c,lcom_order_amount__c,lcom_order_c,lcom_order_amount_c,1.0
lcom_order__c,lcom_order_cancellation_reason__c,lcom_order_c,lcom_order_cancellation_reason_c,1.0
lcom_order__c,lcom_order_line_count__c,lcom_order_c,lcom_order_line_count_c,1.0
lcom_order__c,lcom_order_status__c,lcom_order_c,lcom_order_status_c,1.0
lcom_order__c,lcom_order_type__c,lcom_order_c,lcom_order_type_c,1.0
lcom_order__c,lcom_organization_islinked__c,lcom_order_c,lcom_organization_is_linked_c,1.0
